"source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation","study_source_citation"
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","EOL:2438","Pyramidellidae","Animalia | Mollusca | Gastropoda |  | Pyramidelloidea | Pyramidellidae",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","EOL:2570710","Opisthobranchia","Animalia | Bilateria | Protostomia | Lophozoa | Mollusca | Gastropoda | Opisthobranchia",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","GBIF:2291445","Bulla","Animalia | Mollusca | Gastropoda | Cephalaspidea | Bullidae | Bulla",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","EOL:99","Hesionidae","Animalia | Annelida | Polychaeta | Phyllodocida | Hesionidae",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","EOL:153","Capitellidae","Animalia | Annelida | Polychaeta |  | Capitellidae",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","EOL:740666","Culex tarsalis","Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culex | Culex tarsalis",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","EOL:1746","Anthozoa","Animalia | Cnidaria | Anthozoa",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","EOL:2012","Holothuroidea","Animalia | Echinodermata | Holothuroidea",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","EOL:1037842","Bathyporeia pilosa","Animalia | Arthropoda | Malacostraca | Amphipoda | Pontoporeiidae | Bathyporeia | Bathyporeia pilosa",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","EOL:590151","Macoma balthica","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma balthica",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","EOL:4254164","Paracalliope","Animalia | Arthropoda | Malacostraca | Amphipoda | Paracalliopiidae | Paracalliope",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","EOL:395985","Cerastoderma edule","Animalia | Mollusca | Bivalvia | Veneroida | Cardioidea | Cardiidae | Cerastoderma | Cerastoderma edule",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","EOL:585977","Salicornia europaea","Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Chenopodiaceae | Salicornia | Salicornia europaea",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","EOL:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","EOL:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","FBC:SLB:SpecCode:24094","Corophium volutator","Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium volutator",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","GBIF:8002","Lysianassidae","Animalia | Arthropoda | Malacostraca | Amphipoda | Lysianassidae",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","EOL:458737","Alitta virens","Animalia | Annelida | Polychaeta | Phyllodocida | Nereididae | Alitta | Alitta virens",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","ITIS:93295","Gammaridea","Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","GBIF:2863960","Zostera","Plantae | Tracheophyta | Liliopsida | Alismatales | Zosteraceae | Zostera",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","FBC:SLB:SpecCode:3442","Littorina littorea","Gastropoda | Neotaenioglossa | Littorinidae | Littorina | Littorina littorea",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","GBIF:2704509","Distichlis spicata","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Distichlis | Distichlis spicata",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","EOL:4767833","Austrovenus stutchburyi","Animalia | Mollusca | Bivalvia | Veneroida | Veneroidea | Veneridae | Austrovenus | Austrovenus stutchburyi",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","GBIF:5549","Ephydridae","Animalia | Arthropoda | Insecta | Diptera | Ephydridae",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","GBIF:1231","Amphipoda","Animalia | Arthropoda | Malacostraca | Amphipoda",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","GBIF:811","Diptera","Animalia | Arthropoda | Insecta | Diptera",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","EOL:281","Plantae","Plantae",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","GBIF:137","Bivalvia","Animalia | Mollusca | Bivalvia",NA,NA,NA,NA,NA
"GBIF:2498132","Anas platyrhynchos","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas platyrhynchos",NA,"preysOn","FBC:SLB:SpecCode:47622","Mytilus edulis","Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","no:match","Salicornia biglovii","",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:596406","Arthrocnemum subterminale","Plantae | Viridiplantae | Streptophyta | Embryophyta | Tracheophyta | Spermatophytina | Magnoliopsida | Caryophyllanae | Caryophyllales | Amaranthaceae | Arthrocnemum | Arthrocnemum subterminale",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:740712","Aedes taeniorhynchus","Animalia | Arthropoda | Insecta | Diptera | Culicidae | Aedes | Aedes taeniorhynchus",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:453972","Haminoea vesicula","Animalia | Mollusca | Gastropoda | Cephalaspidea | Haminoeoidea | Haminoeidae | Haminoea | Haminoea vesicula",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:455065","Acteocina inculta","Animalia | Mollusca | Gastropoda | Cephalaspidea | Philinoidea | Cylichnidae | Acteocina | Acteocina inculta",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:15195","Paracerceis","Animalia | Arthropoda | Malacostraca | Isopoda | Sphaeromatoidea | Sphaeromatidae | Paracerceis",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:2438","Pyramidellidae","Animalia | Mollusca | Gastropoda |  | Pyramidelloidea | Pyramidellidae",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:2570710","Opisthobranchia","Animalia | Bilateria | Protostomia | Lophozoa | Mollusca | Gastropoda | Opisthobranchia",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","GBIF:2291445","Bulla","Animalia | Mollusca | Gastropoda | Cephalaspidea | Bullidae | Bulla",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:1243","Cumacea","Animalia | Arthropoda | Malacostraca | Cumacea",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:740666","Culex tarsalis","Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culex | Culex tarsalis",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:14267","Nebalia","Animalia | Arthropoda | Malacostraca | Nebaliacea | Nebaliidae | Nebalia",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:585977","Salicornia europaea","Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Chenopodiaceae | Salicornia | Salicornia europaea",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","ITIS:93295","Gammaridea","Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","GBIF:5549","Ephydridae","Animalia | Arthropoda | Insecta | Diptera | Ephydridae",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","GBIF:7854","Staphylinidae","Animalia | Arthropoda | Insecta | Coleoptera | Staphylinidae",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","GBIF:811","Diptera","Animalia | Arthropoda | Insecta | Diptera",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:281","Plantae","Plantae",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","no:match","Salicornia biglovii","",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:596406","Arthrocnemum subterminale","Plantae | Viridiplantae | Streptophyta | Embryophyta | Tracheophyta | Spermatophytina | Magnoliopsida | Caryophyllanae | Caryophyllales | Amaranthaceae | Arthrocnemum | Arthrocnemum subterminale",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:740712","Aedes taeniorhynchus","Animalia | Arthropoda | Insecta | Diptera | Culicidae | Aedes | Aedes taeniorhynchus",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:453972","Haminoea vesicula","Animalia | Mollusca | Gastropoda | Cephalaspidea | Haminoeoidea | Haminoeidae | Haminoea | Haminoea vesicula",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:455065","Acteocina inculta","Animalia | Mollusca | Gastropoda | Cephalaspidea | Philinoidea | Cylichnidae | Acteocina | Acteocina inculta",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:15195","Paracerceis","Animalia | Arthropoda | Malacostraca | Isopoda | Sphaeromatoidea | Sphaeromatidae | Paracerceis",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:2438","Pyramidellidae","Animalia | Mollusca | Gastropoda |  | Pyramidelloidea | Pyramidellidae",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:2570710","Opisthobranchia","Animalia | Bilateria | Protostomia | Lophozoa | Mollusca | Gastropoda | Opisthobranchia",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","GBIF:2291445","Bulla","Animalia | Mollusca | Gastropoda | Cephalaspidea | Bullidae | Bulla",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:1243","Cumacea","Animalia | Arthropoda | Malacostraca | Cumacea",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:740666","Culex tarsalis","Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culex | Culex tarsalis",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:14267","Nebalia","Animalia | Arthropoda | Malacostraca | Nebaliacea | Nebaliidae | Nebalia",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:585977","Salicornia europaea","Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Chenopodiaceae | Salicornia | Salicornia europaea",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","ITIS:93295","Gammaridea","Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","GBIF:5549","Ephydridae","Animalia | Arthropoda | Insecta | Diptera | Ephydridae",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","GBIF:7854","Staphylinidae","Animalia | Arthropoda | Insecta | Coleoptera | Staphylinidae",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","GBIF:811","Diptera","Animalia | Arthropoda | Insecta | Diptera",NA,NA,NA,NA,NA
"GBIF:2498154","Anas americana","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas americana",NA,"preysOn","EOL:281","Plantae","Plantae",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","no:match","Salicornia biglovii","",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","no:match","Monanthocloe littoralis","",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","FBC:SLB:SpecCode:155222","Peringia ulvae","Gastropoda | Neotaenioglossa | Hydrobiidae | Peringia | Peringia ulvae",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:596406","Arthrocnemum subterminale","Plantae | Viridiplantae | Streptophyta | Embryophyta | Tracheophyta | Spermatophytina | Magnoliopsida | Caryophyllanae | Caryophyllales | Amaranthaceae | Arthrocnemum | Arthrocnemum subterminale",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:740712","Aedes taeniorhynchus","Animalia | Arthropoda | Insecta | Diptera | Culicidae | Aedes | Aedes taeniorhynchus",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","GBIF:5386708","Jaumea carnosa","Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Jaumea | Jaumea carnosa",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:455065","Acteocina inculta","Animalia | Mollusca | Gastropoda | Cephalaspidea | Philinoidea | Cylichnidae | Acteocina | Acteocina inculta",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:15195","Paracerceis","Animalia | Arthropoda | Malacostraca | Isopoda | Sphaeromatoidea | Sphaeromatidae | Paracerceis",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:72683","Batis","Plantae | Tracheophyta | Magnoliopsida | Brassicales | Bataceae | batis",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:1114698","Spartina foliosa","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Spartina | Spartina foliosa",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","GBIF:2874688","Frankenia salina","Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Frankeniaceae | Frankenia | Frankenia salina",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:38362","Suaeda","Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Chenopodiaceae | Suaeda",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:1243","Cumacea","Animalia | Arthropoda | Malacostraca | Cumacea",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:740666","Culex tarsalis","Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culex | Culex tarsalis",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:1746","Anthozoa","Animalia | Cnidaria | Anthozoa",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:14267","Nebalia","Animalia | Arthropoda | Malacostraca | Nebaliacea | Nebaliidae | Nebalia",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:1089024","Triglochin maritima","Plantae | Tracheophyta | Liliopsida | Alismatales | Juncaginaceae | Triglochin | Triglochin maritima",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:585977","Salicornia europaea","Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Chenopodiaceae | Salicornia | Salicornia europaea",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","ITIS:93295","Gammaridea","Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","GBIF:2863960","Zostera","Plantae | Tracheophyta | Liliopsida | Alismatales | Zosteraceae | Zostera",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","GBIF:5549","Ephydridae","Animalia | Arthropoda | Insecta | Diptera | Ephydridae",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","GBIF:7854","Staphylinidae","Animalia | Arthropoda | Insecta | Coleoptera | Staphylinidae",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","FBC:SLB:SpecCode:152327","Zostera marina","Equisetopsida | Alismatales | Zosteraceae | Zostera | Zostera marina",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:281","Plantae","Plantae",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","no:match","Salicornia biglovii","",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","no:match","Monanthocloe littoralis","",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","FBC:SLB:SpecCode:155222","Peringia ulvae","Gastropoda | Neotaenioglossa | Hydrobiidae | Peringia | Peringia ulvae",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:596406","Arthrocnemum subterminale","Plantae | Viridiplantae | Streptophyta | Embryophyta | Tracheophyta | Spermatophytina | Magnoliopsida | Caryophyllanae | Caryophyllales | Amaranthaceae | Arthrocnemum | Arthrocnemum subterminale",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:740712","Aedes taeniorhynchus","Animalia | Arthropoda | Insecta | Diptera | Culicidae | Aedes | Aedes taeniorhynchus",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","GBIF:5386708","Jaumea carnosa","Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Jaumea | Jaumea carnosa",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:455065","Acteocina inculta","Animalia | Mollusca | Gastropoda | Cephalaspidea | Philinoidea | Cylichnidae | Acteocina | Acteocina inculta",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:15195","Paracerceis","Animalia | Arthropoda | Malacostraca | Isopoda | Sphaeromatoidea | Sphaeromatidae | Paracerceis",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:72683","Batis","Plantae | Tracheophyta | Magnoliopsida | Brassicales | Bataceae | batis",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","EOL:1114698","Spartina foliosa","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Spartina | Spartina foliosa",NA,NA,NA,NA,NA
"GBIF:2498112","Anas acuta","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas acuta",NA,"preysOn","GBIF:2874688","Frankenia salina","Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Frankeniaceae | Frankenia | Frankenia salina",NA,NA,NA,NA,NA
